;Date;Index;Value
2789;02/11/2020;Fechamento;27.883930
2790;03/11/2020;Fechamento;26.857050
2791;04/11/2020;Fechamento;26.931515
2792;05/11/2020;Fechamento;27.675859
2793;06/11/2020;Fechamento;29.018000
2794;07/11/2020;Fechamento;27.738094
2795;08/11/2020;Fechamento;28.305117
2796;09/11/2020;Fechamento;28.018021
2797;10/11/2020;Fechamento;28.193342
2798;11/11/2020;Fechamento;27.956179
2799;12/11/2020;Fechamento;27.614807
2800;13/11/2020;Fechamento;28.182173
2801;14/11/2020;Fechamento;27.936201
2802;15/11/2020;Fechamento;27.621031
2803;16/11/2020;Fechamento;28.064110
2804;17/11/2020;Fechamento;28.530581
2805;18/11/2020;Fechamento;28.076162
2806;19/11/2020;Fechamento;28.094105
2807;20/11/2020;Fechamento;28.891996
2808;21/11/2020;Fechamento;30.391291
2809;22/11/2020;Fechamento;29.925072
2810;23/11/2020;Fechamento;30.965368
2811;24/11/2020;Fechamento;33.803150
2812;25/11/2020;Fechamento;31.342960
2813;26/11/2020;Fechamento;28.204916
2814;27/11/2020;Fechamento;28.475187
2815;28/11/2020;Fechamento;29.143911
2816;29/11/2020;Fechamento;30.117603
2817;30/11/2020;Fechamento;31.392786
2818;01/12/2020;Fechamento;30.108303
2819;02/12/2020;Fechamento;30.297361
2820;03/12/2020;Fechamento;30.704430
2821;04/12/2020;Fechamento;29.072208
2822;05/12/2020;Fechamento;29.729488
2823;06/12/2020;Fechamento;29.540804
2824;07/12/2020;Fechamento;29.378136
2825;08/12/2020;Fechamento;27.636307
2826;09/12/2020;Fechamento;28.129305
2827;10/12/2020;Fechamento;27.696190
2828;11/12/2020;Fechamento;27.361004
2829;12/12/2020;Fechamento;28.164452
2830;13/12/2020;Fechamento;29.101692
2831;14/12/2020;Fechamento;30.029577
2832;15/12/2020;Fechamento;29.547283
2833;16/12/2020;Fechamento;30.490194
2834;17/12/2020;Fechamento;30.184134
2835;18/12/2020;Fechamento;30.938360
2836;19/12/2020;Fechamento;33.296356
2837;20/12/2020;Fechamento;34.160297
2838;21/12/2020;Fechamento;32.269527
2839;22/12/2020;Fechamento;33.482948
2840;23/12/2020;Fechamento;31.097898
2841;24/12/2020;Fechamento;32.500591
2842;25/12/2020;Fechamento;33.164974
2843;26/12/2020;Fechamento;33.477139
2844;27/12/2020;Fechamento;33.511848
2845;28/12/2020;Fechamento;35.844559
2846;29/12/2020;Fechamento;38.952831
2847;30/12/2020;Fechamento;38.136299
2848;31/12/2020;Fechamento;37.376034
2849;01/01/2021;Fechamento;37.905010
2850;02/01/2021;Fechamento;38.241592
2851;03/01/2021;Fechamento;41.148979
2852;04/01/2021;Fechamento;40.926353
2853;05/01/2021;Fechamento;41.734600
2854;06/01/2021;Fechamento;42.165955
2855;07/01/2021;Fechamento;43.449490
2856;08/01/2021;Fechamento;42.395317
2857;09/01/2021;Fechamento;43.932854
2858;10/01/2021;Fechamento;42.448475
2859;11/01/2021;Fechamento;38.371361
2860;12/01/2021;Fechamento;38.111610
2861;13/01/2021;Fechamento;40.135933
2862;14/01/2021;Fechamento;41.793682
2863;15/01/2021;Fechamento;40.918980
2864;16/01/2021;Fechamento;43.171825
2865;17/01/2021;Fechamento;45.684612
2866;18/01/2021;Fechamento;45.353172
2867;19/01/2021;Fechamento;42.785534
2868;20/01/2021;Fechamento;42.606899
2869;21/01/2021;Fechamento;38.645840
2870;22/01/2021;Fechamento;40.857571
2871;23/01/2021;Fechamento;40.815479
2872;24/01/2021;Fechamento;41.881607
2873;25/01/2021;Fechamento;41.623703
2874;26/01/2021;Fechamento;41.694736
2875;27/01/2021;Fechamento;40.994877
2876;28/01/2021;Fechamento;42.553070
2877;29/01/2021;Fechamento;42.852348
2878;30/01/2021;Fechamento;44.772278
2879;31/01/2021;Fechamento;44.275993
2880;01/02/2021;Fechamento;51.607697
2881;02/02/2021;Fechamento;51.056404
2882;03/02/2021;Fechamento;52.242638
2883;04/02/2021;Fechamento;55.925125
2884;05/02/2021;Fechamento;67.845566
2885;06/02/2021;Fechamento;72.733597
2886;07/02/2021;Fechamento;68.590523
2887;08/02/2021;Fechamento;79.831543
2888;09/02/2021;Fechamento;107.899277
2889;10/02/2021;Fechamento;129.737152
2890;11/02/2021;Fechamento;124.434258
2891;12/02/2021;Fechamento;136.948395
2892;13/02/2021;Fechamento;133.452682
2893;14/02/2021;Fechamento;136.426514
2894;15/02/2021;Fechamento;129.567886
2895;16/02/2021;Fechamento;130.056656
2896;17/02/2021;Fechamento;164.670105
2897;18/02/2021;Fechamento;195.932632
2898;19/02/2021;Fechamento;332.616028
2899;20/02/2021;Fechamento;255.953735
2900;21/02/2021;Fechamento;293.923584
2901;22/02/2021;Fechamento;267.509796
2902;23/02/2021;Fechamento;230.994247
2903;24/02/2021;Fechamento;254.359131
2904;25/02/2021;Fechamento;233.885956
2905;26/02/2021;Fechamento;221.680435
2906;27/02/2021;Fechamento;225.249435
2907;28/02/2021;Fechamento;209.574402
2908;01/03/2021;Fechamento;254.629929
2909;02/03/2021;Fechamento;239.522537
2910;03/03/2021;Fechamento;241.091370
2911;04/03/2021;Fechamento;229.945068
2912;05/03/2021;Fechamento;226.372559
2913;06/03/2021;Fechamento;226.666855
2914;07/03/2021;Fechamento;240.179214
2915;08/03/2021;Fechamento;240.318665
2916;09/03/2021;Fechamento;293.463226
2917;10/03/2021;Fechamento;279.358032
2918;11/03/2021;Fechamento;289.790802
2919;12/03/2021;Fechamento;263.685822
2920;13/03/2021;Fechamento;276.104706
2921;14/03/2021;Fechamento;264.636749
2922;15/03/2021;Fechamento;254.660828
2923;16/03/2021;Fechamento;258.100677
2924;17/03/2021;Fechamento;269.854858
2925;18/03/2021;Fechamento;261.704803
2926;19/03/2021;Fechamento;264.057434
2927;20/03/2021;Fechamento;264.741669
2928;21/03/2021;Fechamento;264.886169
2929;22/03/2021;Fechamento;255.900192
2930;23/03/2021;Fechamento;255.689667
2931;24/03/2021;Fechamento;249.851379
2932;25/03/2021;Fechamento;234.885437
2933;26/03/2021;Fechamento;255.104568
2934;27/03/2021;Fechamento;269.102325
2935;28/03/2021;Fechamento;269.191284
2936;29/03/2021;Fechamento;275.214630
2937;30/03/2021;Fechamento;311.426483
2938;31/03/2021;Fechamento;302.063446
2939;01/04/2021;Fechamento;335.212891
2940;02/04/2021;Fechamento;339.007721
2941;03/04/2021;Fechamento;323.133514
2942;04/04/2021;Fechamento;351.624390
2943;05/04/2021;Fechamento;367.772491
2944;06/04/2021;Fechamento;403.590759
2945;07/04/2021;Fechamento;374.658813
2946;08/04/2021;Fechamento;418.038391
2947;09/04/2021;Fechamento;453.178467
2948;10/04/2021;Fechamento;472.560333
2949;11/04/2021;Fechamento;525.385559
2950;12/04/2021;Fechamento;598.722656
2951;13/04/2021;Fechamento;549.586548
2952;14/04/2021;Fechamento;549.591858
2953;15/04/2021;Fechamento;542.632080
2954;16/04/2021;Fechamento;510.220184
2955;17/04/2021;Fechamento;520.416748
2956;18/04/2021;Fechamento;481.034241
2957;19/04/2021;Fechamento;505.092926
2958;20/04/2021;Fechamento;587.029114
2959;21/04/2021;Fechamento;546.023560
2960;22/04/2021;Fechamento;506.013000
2961;23/04/2021;Fechamento;526.565247
2962;24/04/2021;Fechamento;496.415070
2963;25/04/2021;Fechamento;505.077057
2964;26/04/2021;Fechamento;534.577698
2965;27/04/2021;Fechamento;568.470520
2966;28/04/2021;Fechamento;562.632568
2967;29/04/2021;Fechamento;599.706543
2968;30/04/2021;Fechamento;624.080566
2969;01/05/2021;Fechamento;619.347229
2970;02/05/2021;Fechamento;622.101013
2971;03/05/2021;Fechamento;675.684082
2972;04/05/2021;Fechamento;611.200317
2973;05/05/2021;Fechamento;651.662720
2974;06/05/2021;Fechamento;633.280396
2975;07/05/2021;Fechamento;624.563293
2976;08/05/2021;Fechamento;646.100830
2977;09/05/2021;Fechamento;662.228577
2978;10/05/2021;Fechamento;631.351990
2979;11/05/2021;Fechamento;672.333923
2980;12/05/2021;Fechamento;588.185181
2981;13/05/2021;Fechamento;571.434509
2982;14/05/2021;Fechamento;603.128296
2983;15/05/2021;Fechamento;563.041687
2984;16/05/2021;Fechamento;562.829834
2985;17/05/2021;Fechamento;511.964386
2986;18/05/2021;Fechamento;508.022308
2987;19/05/2021;Fechamento;339.025482
2988;20/05/2021;Fechamento;393.612762
2989;21/05/2021;Fechamento;326.296326
2990;22/05/2021;Fechamento;299.504089
2991;23/05/2021;Fechamento;262.945679
2992;24/05/2021;Fechamento;345.309631
2993;25/05/2021;Fechamento;344.113983
2994;26/05/2021;Fechamento;379.854309
2995;27/05/2021;Fechamento;367.655792
2996;28/05/2021;Fechamento;329.879913
2997;29/05/2021;Fechamento;305.052155
2998;30/05/2021;Fechamento;325.784027
2999;31/05/2021;Fechamento;354.329346
3000;01/06/2021;Fechamento;362.794647
3001;02/06/2021;Fechamento;401.262329
3002;03/06/2021;Fechamento;427.807922
3003;04/06/2021;Fechamento;391.395325
3004;05/06/2021;Fechamento;390.431854
3005;06/06/2021;Fechamento;393.820221
3006;07/06/2021;Fechamento;357.310211
3007;08/06/2021;Fechamento;354.001373
3008;09/06/2021;Fechamento;375.734680
3009;10/06/2021;Fechamento;352.183197
3010;11/06/2021;Fechamento;345.933685
3011;12/06/2021;Fechamento;343.741028
3012;13/06/2021;Fechamento;366.648956
3013;14/06/2021;Fechamento;368.792755
3014;15/06/2021;Fechamento;373.566162
3015;16/06/2021;Fechamento;347.033447
3016;17/06/2021;Fechamento;352.738525
3017;18/06/2021;Fechamento;336.809692
3018;19/06/2021;Fechamento;335.712830
3019;20/06/2021;Fechamento;340.067200
3020;21/06/2021;Fechamento;270.984436
3021;22/06/2021;Fechamento;261.818085
3022;23/06/2021;Fechamento;294.490295
3023;24/06/2021;Fechamento;308.397034
3024;25/06/2021;Fechamento;281.620911
3025;26/06/2021;Fechamento;279.438049
3026;27/06/2021;Fechamento;290.567017
3027;28/06/2021;Fechamento;289.534119
3028;29/06/2021;Fechamento;300.211548
3029;30/06/2021;Fechamento;303.295868
3030;01/07/2021;Fechamento;288.218414
3031;02/07/2021;Fechamento;287.423096
3032;03/07/2021;Fechamento;298.237122
3033;04/07/2021;Fechamento;307.732086
3034;05/07/2021;Fechamento;302.377991
3035;06/07/2021;Fechamento;320.934814
3036;07/07/2021;Fechamento;327.522461
3037;08/07/2021;Fechamento;310.427124
3038;09/07/2021;Fechamento;316.484528
3039;10/07/2021;Fechamento;316.140137
3040;11/07/2021;Fechamento;322.031647
3041;12/07/2021;Fechamento;316.328186
3042;13/07/2021;Fechamento;308.811157
3043;14/07/2021;Fechamento;309.406372
3044;15/07/2021;Fechamento;315.244019
3045;16/07/2021;Fechamento;302.985596
3046;17/07/2021;Fechamento;300.497925
3047;18/07/2021;Fechamento;302.480499
3048;19/07/2021;Fechamento;280.018616
3049;20/07/2021;Fechamento;264.782379
3050;21/07/2021;Fechamento;292.531372
3051;22/07/2021;Fechamento;293.641144
3052;23/07/2021;Fechamento;299.282990
3053;24/07/2021;Fechamento;302.071869
3054;25/07/2021;Fechamento;302.436157
3055;26/07/2021;Fechamento;304.478241
3056;27/07/2021;Fechamento;313.602600
3057;28/07/2021;Fechamento;313.428650
3058;29/07/2021;Fechamento;316.749451
3059;30/07/2021;Fechamento;322.909363
3060;31/07/2021;Fechamento;333.549591
3061;01/08/2021;Fechamento;333.484009
3062;02/08/2021;Fechamento;331.103119
3063;03/08/2021;Fechamento;322.747742
3064;04/08/2021;Fechamento;334.918793
3065;05/08/2021;Fechamento;337.873871
3066;06/08/2021;Fechamento;342.136993
3067;07/08/2021;Fechamento;355.741364
3068;08/08/2021;Fechamento;342.064758
3069;09/08/2021;Fechamento;354.966827
3070;10/08/2021;Fechamento;371.954376
3071;11/08/2021;Fechamento;391.757050
3072;12/08/2021;Fechamento;385.818970
3073;13/08/2021;Fechamento;410.944885
3074;14/08/2021;Fechamento;409.034485
3075;15/08/2021;Fechamento;414.595032
3076;16/08/2021;Fechamento;417.470856
3077;17/08/2021;Fechamento;401.908905
3078;18/08/2021;Fechamento;398.251465
3079;19/08/2021;Fechamento;430.988861
3080;20/08/2021;Fechamento;454.936310
3081;21/08/2021;Fechamento;448.920258
3082;22/08/2021;Fechamento;449.053497
3083;23/08/2021;Fechamento;499.890594
3084;24/08/2021;Fechamento;471.595459
3085;25/08/2021;Fechamento;502.786255
3086;26/08/2021;Fechamento;479.006104
3087;27/08/2021;Fechamento;494.498688
3088;28/08/2021;Fechamento;486.196930
3089;29/08/2021;Fechamento;480.283020
3090;30/08/2021;Fechamento;459.490753
3091;31/08/2021;Fechamento;464.418732
3092;01/09/2021;Fechamento;490.068726
3093;02/09/2021;Fechamento;483.921051
3094;03/09/2021;Fechamento;488.604706
3095;04/09/2021;Fechamento;498.078430
3096;05/09/2021;Fechamento;504.619873
3097;06/09/2021;Fechamento;495.925018
3098;07/09/2021;Fechamento;417.508789
